ID,ACADEMYNAME,STATECODE,AGENCYCLETATYPE,ENTITY,ENTITY_OTHER,BASIC,POST,CALEA,ASSOCIATE,BACHELOR,CREDIT,TRAIN_INSERV,TRAIN_SPECIAL,TRAIN_FIRST,TRAIN_FIELD,TRAIN_LATERAL,TRAIN_PRE,TRAIN_NIGHT,TRAIN_RESERVE,POS_LOCAL,POS_SHER,POS_CAMP,POS_CORR,POS_RANGER,POS_SRO,POS_HWY,POS_AUX,POS_PRE,POS_NAT,POS_ARSON,POS_CONSTABLE,POS_TRANSPORT,POS_TRIBE,POS_MAR,RNO_SELF,RNO_LOCAL,RNO_SHER,RNO_STATE,RNO_SPECIAL,RNO_TOTAL,BASIC_LGTH,BASIC_TYPE,BASIC_TYPE_OTHER,FIELD_MAN,OVERSEE,FIELD_LGTH,FIELD_TYPE,FIELD_TYPE_OTHER,FAMILIES,PRESENT,FT_SWORN,PT_SWORN,FT_ONDUT,PT_ONDUT,FT_OFFDUT,PT_OFFDUT,FT_RET,PT_RET,FT_CIV,PT_CIV,FT_CIV_TEMP,PT_CIV_TEMP,FT_TOTAL,PT_TOTAL,MIN_ED,MIN_EXP,REQ_POST,REQ_ACAD,REQ_SME,REQ_CERT,REQ_CERT_OTHER,EVAL_POST,EVAL_SUPE,EVAL_PEER,EVAL_STUD,REFRESHER,CONT_JOB,CONT_POST,CONT_SME,CONT_LE,CONT_ACAD,CLAB_1,CLAB_2,NO_CLAB,TAB_1,TAB_2,NO_TAB,INT_1,INT_2,NO_INT,MEDIA_1,MEDIA_2,NO_MEDIA,MOBILE_1,MOBILE_2,NO_MOBILE,LIB_1,LIB_2,NO_LIB,SUBSC_1,SUBSC_2,NO_SUBSC,VIDEO_1,VIDEO_2,NO_VIDEO,DEF_1,DEF_2,NO_DEF,SIMU_1,SIMU_2,NO_SIMU,IN_FIRE_1,IN_FIRE_2,NO_IN_FIRE,OUT_FIRE_1,OUT_FIRE_2,NO_OUT_FIRE,SCENARIO_1,SCENARIO_2,NO_SCENARIO,FITNESS_1,FITNESS_2,NO_FITNESS,OBSTACLE_1,OBSTACLE_2,NO_OBSTACLE,SWIM_1,SWIM_2,NO_SWIM,DRIVE_SIM_1,DRIVE_SIM_2,NO_DRIVE_SIM,DRIVE_TRACK_1,DRIVE_TRACK_2,NO_DRIVE_TRACK,DORM_1,DORM_2,NO_DORM,OPBUDGET,OPBUDGET_EST,EBUDGET,EBUDGET_EST,MALE_START,MALE_COMP,FEM_START,FEM_COMP,SEX_START_TOTAL,SEX_COMP_TOTAL,WHITE_START,WHITE_COMP,BLK_START,BLK_COMP,HISP_START,HISP_COMP,AMI_START,AMI_COMP,ASIAN_START,ASIAN_COMP,HAPI_START,HAPI_COMP,TWO_START,TWO_COMP,DK_START,DK_COMP,ETH_START_TOTAL,ETH_COMP_TOTAL,ALL_COMPLETED,FAIL_INJ_M,FAIL_INJ_F,FAIL_FIRE_M,FAIL_FIRE_F,FAIL_DRIVE_M,FAIL_DRIVE_F,FAIL_OTHER_M,FAIL_OTHER_F,FAIL_PHYS_M,FAIL_PHYS_F,FAIL_ACAD_M,FAIL_ACAD_F,FAIL_DISC_M,FAIL_DISC_F,FAIL_VOL_M,FAIL_VOL_F,FAIL_WITH_M,FAIL_WITH_F,FAIL_ORNC_M,FAIL_ORNC_F,FAIL_DK_M,FAIL_DK_F,FAIL_TOTAL_M,FAIL_TOTAL_F,BEHAVE,COUNSEL,DEMERIT,EXTRA,PRIV,GRADE,PHYS,PROB,TERM,VERBAL,WRITTEN,ENVIRONMENT,CPR_YN,CPR,CPR_EST,COMP_YN,COMP,COMP_EST,EMV_YN,EMV,EMV_EST,EVID_YN,EVID,EVID_EST,INTEL_YN,INTEL,INTEL_EST,INTERO_YN,INTERO,INTERO_EST,INV_YN,INV,INV_EST,PAT_YN,PAT,PAT_EST,RAD_YN,RAD,RAD_EST,REP_YN,REP,REP_EST,TRAF_YN,TRAF,TRAF_EST,JUDO_YN,JUDO,JUDO_EST,DEF_TAC_YN,DEF_TAC,DEF_TAC_EST,FIRE_SKILL_YN,FIRE_SKILL,FIRE_SKILL_EST,NONL_YN,NONL,NONL_EST,CRIM_YN,CRIM,CRIM_EST,JJL_YN,JJL,JJL_EST,TRAF_LAW_YN,TRAF_LAW,TRAF_LAW_EST,STUDY_YN,STUDY,STUDY_EST,COM_PART_YN,COM_PART,COM_PART_EST,CULT_YN,CULT,CULT_EST,MEDI_YN,MEDI,MEDI_EST,PROB_SOLV_YN,PROB_SOLV,PROB_SOLV_EST,MAP_YN,MAP,MAP_EST,LANG_YN,LANG,LANG_EST,COMM_YN,COMM,COMM_EST,ETHIC_YN,ETHIC,ETHIC_EST,HEALTH_YN,HEALTH,HEALTH_EST,PROF_YN,PROF,PROF_EST,STRESS_YN,STRESS,STRESS_EST,CLAN_YN,CLAN,CLAN_EST,CHILD_YN,CHILD,CHILD_EST,CYBER_YN,CYBER,CYBER_EST,DOMV_YN,DOMV,DOMV_EST,DUI_YN,DUI,DUI_EST,ELDER_YN,ELDER,ELDER_EST,EMR_YN,EMR,EMR_EST,GANG_YN,GANG,GANG_EST,HATE_YN,HATE,HATE_EST,HTRAF_YN,HTRAF,HTRAF_EST,MENTAL_YN,MENTAL,MENTAL_EST,OPIOID_YN,OPIOID,OPIOID_EST,ACSH_YN,ACSH,ACSH_EST,SASS_YN,SASS,SASS_EST,SHAR_YN,SHAR,SHAR_EST,TERROR_YN,TERROR,TERROR_EST,VICTIM_YN,VICTIM,VICTIM_EST,REAL_ARREST,REAL_FIRE,REAL_LIVEF,REAL_NONL,REAL_SD,REAL_THR,REAL_FORCE,REAL_VERBAL,REV,SAP,SG,MAN,SAR,FAR,BAT,BLUNT,CHEM,CED,EXPL,FLASH,KNI,OC,WEAPON_OTHER,WEAPON_OTHER_SPEC,FTS,NIGHT,NONL_FIRE,SIMSTRESS,ODW,CLOSEDHAND,FBDY,HOLD,KNIFE_TECH,LEG,OPENHAND,PPC,CUFF,TKDN,VCP,WEAP_RET,TECH_OTHER,TECH_OTHER_SPECIFY,XSFORCE,SUBMIT,SUBMISSIONMODE,INELIG,REFUSAL,INELIG_REASON_1,INELIG_REASON_2,INELIG_REASON_3,INELIG_REASON_4,INELIG_REASON_5,INELIG_REASON_6,COMPLETE,ORIGSAMPTYPE,RESPONDENTID,Q25TOTSTART,R_MALE_START,R_MALE_COMP,R_FEM_START,R_FEM_COMP,R_SEX_START_TOTAL,R_SEX_COMP_TOTAL,R_WHITE_START,R_WHITE_COMP,R_BLK_START,R_BLK_COMP,R_HISP_START,R_HISP_COMP,R_AMI_START,R_AMI_COMP,R_ASIAN_START,R_ASIAN_COMP,R_HAPI_START,R_HAPI_COMP,R_TWO_START,R_TWO_COMP,R_DK_START,R_DK_COMP,R_ETH_START_TOTAL,R_ETH_COMP_TOTAL,R_SEX_START_TOTAL_FLAG,FINAL_WEIGHT
97,WELD COUNTY LAW ENFORCEMENT TRAINING ACADEMY,CO,3,4, ,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,-8, ,1,1,0,1,0,0,0,0,0, ,3,104,105,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8, ,0
574,PENNSYLVANIA STATE POLICE NORTHWEST TRAINING CENTER,PA,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,0,0,0,0,1,0,0, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , ,0
670,PHARR POLICE DEPARTMENT,TX,5,1, ,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,0,4,0,0,0,4,653,1, ,1,1,160,1, ,2,-8,1,0,0,1,4,0,2,0,2,0,0,0,9,1,5,5,1,1,1,2, ,1,1,2,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,100000,1,50000,1,80,60,15,10,95,70,5,5,5,5,80,60,0,0,0,0,0,0,5,0,0,0,95,70,0,1,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,9,0,20,5,1,1,2,1,2,2,2,2,1,2,2,4,1,4,1,1,4,1,1,40,1,1,16,1,1,10,1,1,10,1,1,40,1,1,40,1,2,-8,-8,1,24,1,1,24,1,1,24,1,1,40,0,1,40,0,1,40,0,1,40,0,1,40,0,1,40,0,2,-8,-8,2,-8,-8,1,4,0,2,-8,-8,2,-8,-8,2,-8,-8,1,8,0,1,24,0,1,8,0,1,40,0,1,8,0,2,-8,-8,2,-8,-8,1,16,0,2,-8,-8,1,16,0,1,24,0,2,-8,-8,2,-8,-8,2,-8,-8,2,-8,-8,1, ,0,2,-8,-8,1,8,0,1,8,0,1,24,0,1,24,0,2,-8,-8,2,-8,-8,1,1,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2, ,1,1,2,1,2,1,1,2,2,2,1,1,1,1,1,1,2, ,2,1,1,0,0, , , , , , ,1,5,728,32,80,60,15,10,95,70,5,5,5,5,80,60,0,0,0,0,0,0,5,0,0,0,95,70,0,1.082644628
637,GARLAND POLICE DEPARTMENT,TX,5,3, ,1,1,2,2,2,3,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,1040,1, ,1,2,-8,-8, ,1,1,4, ,0, ,0, ,0, ,0, ,0, ,4, ,6,0,1,2,1,2, ,1,2,2,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,40000,1,100000,1,27,18,8,5,35,23,18,13,5,5,11,5,0,0,1,0,0,0,0,0,0,0,35,23, ,0,1,0,1,0,0,1,1,0,0,4,0,0,0,4,0,0,0,0,0,0,0,9,3,1,1,2,2,2,2,1,2,1,2,2,2,1,16, ,2,-8,-8,1,56, ,1,7, ,2,-8,-8,1,10, ,1,30,1,1,14, ,1,8, ,1,21, ,1,21, ,1,8, ,1,72, ,1,96, ,1,12,1,1,40, ,1,10, ,1,40, ,2,-8,-8,2,-8,-8,1,14, ,2,-8,-8,1,16, ,2,-8,-8,1,28, ,1,7, ,1,8, ,1,30,1,1,8, ,1,3, ,1,2, ,1,4, ,1,4, ,1,21, ,1,40, ,2,-8,-8,2,-8,-8,1,3, ,1,2,1,1,4, ,1,21, ,2,-8,-8,1,16, ,1,2, ,2,-8,-8,2,-8,-8,1,12, ,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2, ,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2, ,1,1,2,0,0, , , , , , ,1,5,693,44,27,18,8,5,35,23,18,13,5,5,11,5,0,0,1,0,0,0,0,0,0,0,35,23,0,1.082644628
33,WESTERN ARIZONA LAW ENFORCEMENT TRAINING ACADEMY,AZ,10,9,Governing Board consisting of regional law enforcement chiefs and sheriffs,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,2,0,13,5,0,0,18,797,1, ,2,2,-8,-8, ,1,1,4,0,0,51,0,0,0,0,0,0,0,4,4,55,5,3,1,1,1,2, ,1,1,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,681112,1,255350,1,44,33,6,3,50,36,33,25,0,0,16,10,0,0,1,1,0,0,0,0,0,0,50,36,0,2,1,0,0,0,0,0,1,0,0,0,0,2,1,4,0,3,0,0,0,0,0,11,3,1,1,2,1,1,2,1,2,1,1,1,1,1,24,0,1,8,1,1,16,0,1,7,0,1,8,0,1,12,0,1,32,0,1,74,0,1,8,1,1,31,0,1,30, ,1,12,0,1,56,0,1,63,0,1,20,1,1,91,0,1,4,0,1,15,0,1,4,0,1,4,0,1,8,0,1,3,0,1,4,0,1,4,0,2,-8,-8,1,15,1,1,6,0,1,38,0,1,6,0,1,6,0,1,8,0,1,8,0,1,3,1,1,12,0,1,12,0,1,3,1,1,3,1,1,8,0,1,3,0,1,3,1,1,4, ,1,3,1,1,3,1,1,4,0,1,3,1,1,3,1,1,3,0,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,10,39,84,44,33,6,3,50,36,33,25,0,0,16,10,0,0,1,1,0,0,0,0,0,0,50,36,0,1.083333333
427,JOHN H STAMLER POLICE ACADEMY,NJ,10,1, ,1,1,2,2,2,3,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,0,22,1,0,1,24,21,2, ,1,2,-8,-8, ,2,-8,2,0,0,0,0,0,0,0,5,0,0,0,7,0,5,5,1,2,1,2, ,2,1,2,2,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,100000,1,15000,1,171,137,46,34,217,171,85,70,35,29,68,60,0,0,8,8,0,0,0,0,0,0,196,167,0,0,0,0,0,0,0,0,0,23,12,0,0,1,0,0,0,0,0,0,0,0,0,24,12,1,1,2,1,2,2,1,2,1,1,2,3,1,40,0,2,-8,-8,1,48,0,1,40,1,2,-8,-8,1,16,1,1,16,1,1,80,1,2,-8,-8,1,24,1,1,24,1,1,16,0,1,60,1,1,90,1,1,16,1,1,80,1,1,8,1,1,24,1,2,-8,-8,1,8,0,1,40,0,1,8,1,1,8,1,2,-8,-8,2,-8,-8,1,40,0,1,24,0,1,160,1,1,16,1,1,16,1,1,8,0,1,8,0,2,-8,-8,1,8,0,1,8,0,1,4,0,1,16,0,1,4,0,1,4,0,1,4,0,1,24, ,1,4,0,1,8,0,1,8,0,1,4,0,1,8,0,1,4,0,1,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2, ,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,10, , ,171,137,46,34,217,171,85,70,35,29,68,60,0,0,8,8,0,0,0,0,0,0,196,167,0,1.083333333
360,CHARLOTTE-MECKLENBURG POLICE DEPARTMENT,NC,5,3, ,1,1,1,2,2,3,1,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,25,2, ,1,1,16,2, ,2,-8,9,0,0,25,0,0,0,0,2,0,0,0,11,25,5,3,1,2,1,2, ,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,829000,0,50000,1,0,67,0,16,0,83,0,59,0,12,0,10,0,0,0,2,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,11,4,0,0,0,0,0,0,18,5,1,1,1,1,2,2,2, ,1,1,1,3,1,40,0,1,10,0,1,40,0,1,8,0,2,-8,-8,1,16,0,1,16,0,1,24,0,2,-8,-8,1,12,0,1,24, ,1,8,0,1,48,0,1,48,0,1,24,0,1,24,0,1,24,0,1,24,0,2,-8,-8,1,16,0,1,16,0,1,8,0,2,-8,-8,2,-8,-8,1,8,0,1,16,0,1,8,0,1,50,0,1,8,0,1,8,0,2,-8,-8,1,8,0,1,8,0,1,16,0,1,8,0,2,-8,-8,2,-8,-8,2,-8,-8,1,4,0,2,-8,-8,1,24, ,1,8,0,1,8,0,1,8,0,2,-8,-8,2,-8,-8,2,-8,-8,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,2, ,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,398,253,94,67,23,16,117,83,83,59,17,12,14,10,0,0,3,2,0,0,0,0,0,0,117,83,1,1.082644628
95,TECHNICAL COLLEGE OF THE ROCKIES,CO,8,8, ,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,0,0,2,0,2,4,1,4, ,3,2,-8,-8, ,2,-8,1,0,0,0,0,8,0,1,0,0,0,0,1,9,5,0,1,2,2,2, ,2,1,2,1,2,-8,-8,-8,-8,-8,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,90000,1,9000,1,18,18,4,4,22,22,20,20,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22,22,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,2,2,2,2,2,2,2,2,2,2,2,1,4,0,1,4,0,1,44,0,1,56,0,2,-8,-8,1,4,0,1,56,0,1,60,1,2,-8,-8,1,72,0,1,24, ,1,8,0,1,44,0,1,82,0,2,-8,-8,1,40,1,1,16,1,1,40,1,2,-8,-8,1,8,0,2,-8,-8,2,-8,-8,1,8,0,2,-8,-8,2,-8,-8,2,-8,-8,1,8,0,1,72,0,1,8,1,1,8,1,1,4,0,1,8,0,1,4,0,1,8,0,1,24,0,2,-8,-8,1,4,0,1,4,0,1,4,0,2,-8,-8,1,4, ,2,-8,-8,1,16,0,1,8,0,2,-8,-8,1,4,0,1,8,0,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2, ,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,8,92,56,18,18,4,4,22,22,20,20,0,0,2,2,0,0,0,0,0,0,0,0,0,0,22,22,0,1.097560976
576,PENNSYLVANIA STATE POLICE SOUTHEAST TRAINING CENTER,PA,2,2, ,1,1,1,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,-8,-8,-8,-8,-8,28,2, ,1,1,12,2, ,1,2,50,0,0,0,0,0,0,0,10,0,0,0,60,0,5,5,2,1,2,2, ,2,1,2,1,1,1,2,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,1,2,1,1,1,3,1,10,1,1,24,1,1,100,1,1,80,1,1,6,1,1,10,1,1,102,1,1,140,1,1,4,1,1,20,1,1,60,1,1,10,1,1,80,1,1,110,1,1,50,1,1,28,1,1,20,0,1,60,1,2,-8,-8,2,-8,-8,1,10,1,1,8,1,2,-8,-8,2,-8,-8,2,-8,-8,1,6,1,1,10,1,1,20,1,1,6,1,1,6,1,1,4,1,1,10,1,1,12,1,1,10,1,1,12,1,1,4,1,1,4,1,1,2,1,1,2,1,1,2,1,1,4,1,1,2,1,1,8,1,1,10,1,1,4,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2, ,2,1,1,0,0, , , , , , ,1,2, , ,97,76,12,8,109,84,80,64,14,13,11,11,0,0,1,1,0,0,0,0,2,2,108,91,2,1.161290323
645,HOUSTON POLICE DEPARTMENT,TX,5,3, ,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,1,26,2, ,1,1,11,2, ,1,1,32,0,0,0,0,0,0,0,1,0,0,0,33,0,6,3,1,1,1,2, ,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,14958925,1,222976,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,1,1,2,1,2,1,1,1,3,1,16,1,1,16,1,1,57,1,1,20,1,1,16,1,1,30,1,1,30,1,1,70,1,1,4,1,1,48,1,1,55,1,1,19,1,1,60,1,1,80,1,1,12,1,1,26,1,1,11,1,1,20,1,2,-8,-8,2,-8,-8,1,20,1,1,44,1,1,20,1,2,-8,-8,1,18,1,1,4,1,1,9,1,1,62,1,1,9,1,1,10,1,2,-8,-8,1,2,1,1,2,1,1,20,1,1,8,1,1,2,1,1,4,1,1,4,1,1,2,1,1,2,1,1,44,1,1,3,1,1,4,1,1,1,1,1,4,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2, ,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,5,701,589,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.082644628
570,MERCYHURST COLLEGE MUNICIPAL POLICE TRAINING ACADEMY,PA,6,6, ,1,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,1,-8,-8,-8,-8,-8,949,1, ,3,2,-8,-8, ,2,-8,0,0,0,0,0,6,0,3,0,2,0,0,0,11,5,5,2,1,1,2, ,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,350000,0,0,0,56,52,7,7,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,1,2,2,2,2,1,2,1,1,1,3,1,40,0,2,-8,-8,1,40,0,1,53,0,2,-8,-8,1,2,0,1,53,0,1,105,0,2,-8,-8,1,4,0,1,27, ,1,4,0,1,66,0,1,124,0,1,36,0,1,119,0,1,8,0,1,64,0,2,-8,-8,2,-8,-8,1,8,0,2,-8,-8,2,-8,-8,2,-8,-8,2,-8,-8,1,4,0,1,8,0,1,12,0,1,8,0,1,8,0,1,8,0,1,4,0,2,-8,-8,1,12,0,1,40,0,1,2,0,1,8,0,1,4,0,1,4,0,2,-8,-8,1,8, ,1,2,0,1,26,0,1,4,0,2,-8,-8,1,4,0,2,-8,-8,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2, ,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,0,0, , , , , , ,1,6,624,211,56,52,7,7,63,59,48,42,6,4,6,4,1,1,0,0,0,0,2,2,0,0,63,53,0,1.19047619
